text
"['dukung', 'satgas', 'pkh', 'dukung', 'upaya', 'jaga', 'daulat', 'bangsa', 'longsor', 'masuk', 'ranah', 'pidana', 'satgas', 'pkh', 'korporasi', 'indikasi', 'jaksa', 'agung', 'muda', 'tindak', 'pidana', 'khusus', 'febrie', 'adriansyah']"
"['jalan', 'kaki', 'lapar', 'minggu', 'paska', 'aceh', 'ratus', 'ribu', 'warga', 'wilayah', 'aceh', 'jalan', 'kaki', 'puluh', 'kilometer', 'batas', 'wilayah', 'pesisir', 'hujan', 'lumpur', 'beli', 'sembako', 'obat', 'obat', 'bbm', 'puluh']"
"['statement', 'kemenhut', 'kayu', 'gelondong', 'bawa', 'kemaren', 'hasil', 'bala', 'liar', 'kritik', 'keras', 'warganet', 'parode', 'lelucon', 'statement', 'tsb', 'ramai', 'satu', 'evaluasi', 'raja', 'juli']"
"['duka', 'duka', 'adik', 'mahasiswa', 'aceh', 'sumbar', 'sumut', 'tahan', 'lapar', 'sehat', 'bantu', 'lokasi', 'warung', 'diy', 'malang', 'silah', 'mahasiswa', 'korban', 'makan', 'gratis', 'bersodara', 'terima', 'kasih', 'orang']"
"['butuh', 'pulih', 'bandang', 'tengah', 'aceh', 'perintah', 'tambah', 'anggar', 'kabupatenkota', 'dampak', 'perintah', 'provinsi']"
"['wakil', 'presiden', 'wapres', 'ri', 'gibran', 'rakabuming', 'masyarakat', 'hadap', 'longsor', 'gibran', 'perintah', 'hadir', 'masyarakat', 'warga', 'sumatra', 'aceh', 'bapakibu']"
"['presiden', 'syukur', 'tangan', 'abai', 'fakta', 'korban', 'matihilang', 'temu', 'ungsi', 'berharihari', 'puasa', 'listrik', 'nyala', 'dll', 'syukur', 'tuh']"
"['menteri', 'sosial', 'mensos', 'saifullah', 'yusuf', 'alias', 'gus', 'ipul', 'korban', 'bandang', 'longsor', 'aceh', 'utara', 'barat', 'uang', 'jamin', 'hidup', 'rp', 'ribu', 'hadir', 'rapat', 'koordinasi']"
"['partai', 'golkar', 'kumpul', 'dana', 'miliar', 'donasi', 'korban', 'baca', 'ta']"
"['media', 'asing', 'liput', 'paska', 'aceh', 'tamiang', 'porak', 'poranda', 'luput', 'liput']"
"['tanya', 'aparat', 'tegak', 'hukum', 'benar', 'berani', 'seret', 'biang', 'kerok', 'pesimis', 'gada', 'salah', 'sabar', 'tunggu', 'tegas', 'tegak', 'hukum']"
"['menteri', 'bidang', 'koordinator', 'pangan', 'zulkifli', 'hasan', 'unjung', 'korban', 'kali', 'gendong', 'karung', 'beras', 'net']"
"['assalamualaikum', 'sahabat', 'syariah', 'bsi', 'bsi', 'maslahat', 'buka', 'posko', 'sehat', 'kota', 'tamiang', 'kualasimpang', 'aceh', 'layan', 'sintas', 'sakit', 'pasca', 'keluh', 'pasien', 'sakit', 'kulit', 'sakit']"
"['tembus', 'jalan', 'lumpur', 'rang', 'sungai', 'kendara', 'motor', 'antar', 'warga', 'alhamdulillah', 'ganjar', 'gedung', 'tempat', 'ungsi', 'korban', 'utara', 'baik', 'sehat', 'moga', 'kelak', 'rejeki']"
"['aceh', 'tsunami', 'tokoh', 'aceh', 'tamiang', 'rasa', 'tsunami', 'harap', 'buka', 'masuk', 'bantu', 'negeri']"
"['pesan', 'politis', 'bangsat', 'sebab', 'utama', 'kaliam', 'politis', 'bangsat', 'jabat', 'tegak', 'hukum', 'jabat', 'politis', 'asal', 'pusat', 'jabat', 'pusat', 'bangsat', 'kalen']"
"['moga', 'ringan', 'beban', 'saudarasaudara', 'sdg', 'alami', 'musibah']"
"['rusia', 'presiden', 'prabowo', 'seskab', 'teddy', 'langsung', 'medan', 'aceh', 'utk', 'cek', 'tangan', 'longsor', 'lelah', 'tp', 'penting', 'masyarakat', 'korban', 'utama', 'presiden', 'seskab', 'teddy', 'sehat', 'presiden', 'seskab']"
"['sekretaris', 'kabinet', 'teddy', 'indra', 'wijaya', 'klarifikasi', 'kait', 'tuding', 'sebut', 'perintah', 'lamban', 'tangan', 'tanah', 'longsor', 'landa', 'aceh', 'utara', 'barat', 'teddy', 'perintah', 'pusat', 'gerak']"
"['hati', 'gue', 'miris', 'liat', 'nangisin', 'orang', 'kaya', 'sejahtera', 'hidup', 'hak', 'nangisin', 'orang', 'lapar', 'rumah', 'hilang', 'tel', 'lumpur', 'keluarga', 'mana', 'mayat', 'gelimpang', 'nang']"
"['bagus', 'prabowo', 'ajar', 'salah', 'perintah', 'kaca', 'longsor', 'landa', 'aceh', 'presiden', 'prabowo', 'kepala', 'daerah', 'papua', 'wujud', 'swasembada', 'pangan', 'energi', 'papua']"
"['seskab', 'teddy', 'ajak', 'lapor', 'tugas', 'tni', 'polri', 'basarnas', 'bnpb', 'temu', 'daerah', 'dampak', 'bantu', 'seskab', 'teddy', 'perintah', 'gerak', 'cepat', 'warga']"
"['bantu', 'palang', 'merah', 'yusuf', 'kalla', 'aceh', 'aceh', 'akibat', 'cyclone', 'senyar', 'banjirlongsor', 'parah', 'sejarah', 'aceh', 'gubernur', 'aceh', 'sebut', 'tsunami', 'tragedi', 'parah', 'babat', 'hutan']"
"['nyata', 'presiden', 'prabowo', 'subianto', 'sebut', 'sawit', 'pohon', 'bahas', 'susul', 'longsor', 'tewas', 'jiwa', 'barubaru', 'ahli', 'sawit', 'sederhana', 'batas', 'masuk', 'kategori']"
"['alam', 'tetap', 'nasional', 'gempa', 'bumi', 'flores', 'tsunami', 'aceh', 'pandemi', 'covid', 'provinsi', 'tetap', 'nasional', 'sepenuh']"
"['gue', 'orang', 'rangin', 'gimanapun', 'salah', 'perintah', 'hutan', 'babat', 'daerah', 'resap', 'air', 'kurang', 'musim', 'hujan', 'ajar', 'basic', 'science', 'minimal']"
"['ecology', 'tanggung', 'hukum', 'prabowo', 'insfratruktur', 'jalan', 'jembatan', 'rusak', 'akses', 'jalan', 'jembatan', 'prioritas', 'utama', 'baik', 'distribusi', 'bantu']"
"['tinggi', 'air', 'capai', 'tiang', 'listrik', 'sahraja', 'aceh', 'timur', 'rawan', 'shock', 'lihat', 'pohon', 'pisang', 'ranting', 'hanyut', 'sangkut', 'kabel', 'tiang', 'listrik', 'aceh', 'cyclone', 'senyar', 'banjirlongsor', 'parah', 'sejarah', 'aceh']"
"['terra', 'drone', 'kait', 'moga', 'paham']"
"['saksi', 'arman', 'sintas', 'video', 'viral', 'ungsi', 'hutan']"
"['sumatra', 'merdeka', 'pls', 'minggu', 'bandang', 'padang', 'narasi', 'bodoh', 'kek', 'gin', 'sakit', 'hati', 'banget', 'orang', 'sumatra', 'luka', 'pulih', 'ribu', 'orang', 'tinggal', 'juta', 'ungsi', 'sempet', 'mikir', 'profit']"
"['arus', 'gelondong', 'kayu', 'hantam', 'aceh', 'dahsyat', 'november', 'aceh', 'alam', 'ekologis', 'akibat', 'babat', 'hutan']"
"['belakang', 'milik', 'hati', 'terima', 'kasih', 'papua', 'tolong', 'jaga', 'tanah', 'papua']"
"['ketidakmampuan', 'tutup', 'citra', 'buka', 'mata', 'hati', 'rakyat', 'layak', 'pimpin', 'pimpin', 'sejati', 'korban', 'rakyat', 'ambisi', 'pribadi', 'biar', 'rakyat', 'mati']"
"['seskab', 'teddy', 'tangan', 'detik', 'sorot', 'kamera', 'baca', 'to']"
"['update', 'tangan', 'darurat', 'longsor', 'kemensos', 'wilayah', 'aceh', 'utara', 'barat', 'desember', 'lengkap', 'grafis']"
"['surut', 'air', 'cepat', 'mayat', 'temu', 'paska', 'aceh', 'mayat', 'mayat', 'korban', 'longsor', 'susah', 'temu', 'luas', 'wilayah', 'aceh']"
"['rezim', 'bebal', 'ngotot', 'naik', 'status', 'bandang', 'nasionalakan', 'terima', 'balas', 'timpal']"
"['ada', 'archipelagic', 'state', 'hasil', 'deklarasi', 'djuanda', 'musti', 'kelola', 'sungguhsungguh', 'orientasi', 'darat', 'bukti', 'problematik', 'salah', 'satu', 'bandang', 'sedih', 'menyianyiakan', 'potensi', 'negara', 'pulau']"
"['mantan', 'tentara', 'presiden', 'orang', 'tahan', 'hidup', 'makan', 'minum', 'ke', 'air', 'bersih', 'makan', 'sedia', 'nyawa', 'layang', 'mata', 'mikirin', 'kuat', 'asing']"
"['jabat', 'rusa', 'hutan', 'lindung', 'potensi', 'picu', 'efek', 'beranta', 'kurang', 'daya', 'serap', 'air', 'tingkat', 'erosi', 'ancam', 'bandang', 'longsor', 'aceh', 'hulu', 'rusak', 'dampak', 'tinggal']"
"['presiden', 'prabowo', 'jeda', 'keluh', 'beliau', 'langsung', 'arah', 'pesawat', 'presiden', 'medan', 'utara', 'libur', 'acara', 'seremonial', 'hadir', 'negara', 'musibah', 'timpa', 'rakyat', 'bandang']"
"['tangan', 'papua', 'landa', 'seret', 'kayukayu', 'gelondong', 'alam', 'amarahnya', 'serakah', 'manusia']"
"['pulih', 'wacana', 'swasembada', 'energi', 'muncul', 'sawit', 'arah', 'papua']"
"['wak', 'kemarin', 'tenggelam', 'wak', 'momen', 'antusias', 'anakanak', 'korban', 'sambut', 'rawan', 'bawa', 'bantu', 'terima', 'kasih']"
"['korban', 'lembah', 'ana', 'barat']"
"['jars', 'peduli', 'jiwa', 'aceh', 'ungsi', 'akibat', 'tanah', 'longsor', 'data', 'bnpb', 'rabu', 'desember', 'hilang', 'keluarga', 'rumah', 'harta', 'benda', 'alat', 'ibadah', 'ajak', 'jars', 'patungan']"
"['bantu', 'binance', 'charity', 'dampak', 'longsor', 'muncul', 'oknumoknum', 'usaha', 'beli', 'akunakun', 'binance', 'domisili', 'harga', 'murah', 'silah', 'claim', 'sulit', 'claim']"
"['butuh', 'viral', 'tumbler', 'masuk', 'postingan', 'menteri', 'masuk', 'ke', 'sumatra', 'ke', 'hilang', 'kontak', 'keluargakarena', 'listrik', 'padam', 'total', 'sinyal', 'hilang', 'malam', 'akses', 'kampung', 'isolasi']"
"['lihat', 'ubah', 'lihat', 'perintah', 'membagun', 'aceh', 'besar', 'bangun', 'banding', 'recovery', 'tsunami']"
"['bandang', 'terjang', 'sumatra', 'kayu', 'hanyut', 'bawa', 'arus', 'air', 'arti', 'sensdiri']"
"['muhammadiyah', 'terima', 'amanah', 'salur', 'bantu', 'manusia', 'uea', 'korban', 'gubernur', 'utara', 'bobby', 'nasution', 'bantu', 'manusia', 'beras', 'ton', 'uni', 'emirat', 'arab', 'uea', 'salur', 'korban', 'bantu']"
"['kering', 'bekas']"
"['bakar', 'gedung', 'terra', 'drone', 'hubung']"
"['aman', 'kendali', 'kawasan', 'bpk', 'presiden', 'jalan', 'kaki', 'lepas', 'lahir', 'transportasi', 'ada']"
"['polda', 'sumut', 'bhayangkari', 'raya', 'natal', 'warga', 'dampak', 'longsor', 'kabupaten', 'tapanuli', 'selatan']"
"['korupsi', 'darurat', 'manusia']"
"['bnpb', 'koordinasi', 'perintah', 'daerah', 'tangan', 'dampak', 'longsor', 'yuk', 'ikut', 'update', 'bnpb', 'sosmed', 'bnpb', 'info', 'terupdate', 'jam', 'wib']"
